biomarker_id	biomarker_type	disease_id	target_id	source	evidence_class	fetch_date
NCBIGene:81608	gene_biomarker	MONDO:0017833	NCBIGene:81608	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5159	gene_biomarker	MONDO:0017833	NCBIGene:5159	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5156	gene_biomarker	MONDO:0017833	NCBIGene:5156	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2120	gene_biomarker	MONDO:0017833	NCBIGene:2120	HPO_annotations	bridge_only	2026-06-29
NCBIGene:440193	gene_biomarker	MONDO:0014475	NCBIGene:440193	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5880	gene_biomarker	MONDO:0011988	NCBIGene:5880	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9095	gene_biomarker	MONDO:0008720	NCBIGene:9095	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4508	gene_biomarker	MONDO:0010080	NCBIGene:4508	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23636	gene_biomarker	MONDO:0010080	NCBIGene:23636	HPO_annotations	bridge_only	2026-06-29
NCBIGene:53371	gene_biomarker	MONDO:0010080	NCBIGene:53371	HPO_annotations	bridge_only	2026-06-29
NCBIGene:103	gene_biomarker	MONDO:0010080	NCBIGene:103	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6440	gene_biomarker	MONDO:0016323	NCBIGene:6440	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6389	gene_biomarker	MONDO:0011719	NCBIGene:6389	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6390	gene_biomarker	MONDO:0011719	NCBIGene:6390	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6391	gene_biomarker	MONDO:0011719	NCBIGene:6391	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5156	gene_biomarker	MONDO:0011719	NCBIGene:5156	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3815	gene_biomarker	MONDO:0011719	NCBIGene:3815	HPO_annotations	bridge_only	2026-06-29
NCBIGene:54808	gene_biomarker	MONDO:0015799	NCBIGene:54808	HPO_annotations	bridge_only	2026-06-29
NCBIGene:83452	gene_biomarker	MONDO:0015799	NCBIGene:83452	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10617	gene_biomarker	MONDO:0013659	NCBIGene:10617	HPO_annotations	bridge_only	2026-06-29
NCBIGene:21	gene_biomarker	MONDO:0009929	NCBIGene:21	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6439	gene_biomarker	MONDO:0009929	NCBIGene:6439	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8924	gene_biomarker	MONDO:0014224	NCBIGene:8924	HPO_annotations	bridge_only	2026-06-29
NCBIGene:801	gene_biomarker	MONDO:0017990	NCBIGene:801	HPO_annotations	bridge_only	2026-06-29
NCBIGene:805	gene_biomarker	MONDO:0017990	NCBIGene:805	HPO_annotations	bridge_only	2026-06-29
NCBIGene:253017	gene_biomarker	MONDO:0017990	NCBIGene:253017	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10345	gene_biomarker	MONDO:0017990	NCBIGene:10345	HPO_annotations	bridge_only	2026-06-29
NCBIGene:808	gene_biomarker	MONDO:0017990	NCBIGene:808	HPO_annotations	bridge_only	2026-06-29
NCBIGene:845	gene_biomarker	MONDO:0017990	NCBIGene:845	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6262	gene_biomarker	MONDO:0017990	NCBIGene:6262	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3593	gene_biomarker	MONDO:0017991	NCBIGene:3593	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3106	gene_biomarker	MONDO:0017991	NCBIGene:3106	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6945	gene_biomarker	MONDO:0017991	NCBIGene:6945	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4882	gene_biomarker	MONDO:0014401	NCBIGene:4882	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9440	gene_biomarker	MONDO:0013351	NCBIGene:9440	HPO_annotations	bridge_only	2026-06-29
NCBIGene:55210	gene_biomarker	MONDO:0036217	NCBIGene:55210	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6756	gene_biomarker	MONDO:0010434	NCBIGene:6756	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6757	gene_biomarker	MONDO:0010434	NCBIGene:6757	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6760	gene_biomarker	MONDO:0010434	NCBIGene:6760	HPO_annotations	bridge_only	2026-06-29
NCBIGene:53630	gene_biomarker	MONDO:0007272	NCBIGene:53630	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5015	gene_biomarker	MONDO:0012413	NCBIGene:5015	HPO_annotations	bridge_only	2026-06-29
NCBIGene:80704	gene_biomarker	MONDO:0016981	NCBIGene:80704	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3815	gene_biomarker	MONDO:0015558	NCBIGene:3815	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3815	gene_biomarker	MONDO:0015557	NCBIGene:3815	HPO_annotations	bridge_only	2026-06-29
NCBIGene:54809	gene_biomarker	MONDO:0014888	NCBIGene:54809	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23404	gene_biomarker	MONDO:0044634	NCBIGene:23404	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3815	gene_biomarker	MONDO:0015556	NCBIGene:3815	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9652	gene_biomarker	MONDO:0009105	NCBIGene:9652	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6499	gene_biomarker	MONDO:0009105	NCBIGene:6499	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3851	gene_biomarker	MONDO:0015748	NCBIGene:3851	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3860	gene_biomarker	MONDO:0015748	NCBIGene:3860	HPO_annotations	bridge_only	2026-06-29
NCBIGene:185	gene_biomarker	MONDO:0009970	NCBIGene:185	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5972	gene_biomarker	MONDO:0009970	NCBIGene:5972	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1636	gene_biomarker	MONDO:0009970	NCBIGene:1636	HPO_annotations	bridge_only	2026-06-29
NCBIGene:183	gene_biomarker	MONDO:0009970	NCBIGene:183	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9414	gene_biomarker	MONDO:0031446	NCBIGene:9414	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6554	gene_biomarker	MONDO:0031446	NCBIGene:6554	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2052	gene_biomarker	MONDO:0031446	NCBIGene:2052	HPO_annotations	bridge_only	2026-06-29
NCBIGene:570	gene_biomarker	MONDO:0031446	NCBIGene:570	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4621	gene_biomarker	MONDO:0010094	NCBIGene:4621	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2317	gene_biomarker	MONDO:0010094	NCBIGene:2317	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9325	gene_biomarker	MONDO:0014896	NCBIGene:9325	HPO_annotations	bridge_only	2026-06-29
NCBIGene:55210	gene_biomarker	MONDO:0036218	NCBIGene:55210	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1460	gene_biomarker	MONDO:0032889	NCBIGene:1460	HPO_annotations	bridge_only	2026-06-29
NCBIGene:60481	gene_biomarker	MONDO:0014417	NCBIGene:60481	HPO_annotations	bridge_only	2026-06-29
NCBIGene:169522	gene_biomarker	MONDO:0012475	NCBIGene:169522	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51008	gene_biomarker	MONDO:0000209	NCBIGene:51008	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9325	gene_biomarker	MONDO:0000209	NCBIGene:9325	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7337	gene_biomarker	MONDO:0012081	NCBIGene:7337	HPO_annotations	bridge_only	2026-06-29
NCBIGene:58499	gene_biomarker	MONDO:0032836	NCBIGene:58499	HPO_annotations	bridge_only	2026-06-29
NCBIGene:137814	gene_biomarker	MONDO:0018072	NCBIGene:137814	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23129	gene_biomarker	MONDO:0018072	NCBIGene:23129	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3043	gene_biomarker	MONDO:0979287	NCBIGene:3043	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4621	gene_biomarker	MONDO:0008675	NCBIGene:4621	HPO_annotations	bridge_only	2026-06-29
NCBIGene:259232	gene_biomarker	MONDO:0008675	NCBIGene:259232	HPO_annotations	bridge_only	2026-06-29
NCBIGene:11019	gene_biomarker	MONDO:0013762	NCBIGene:11019	HPO_annotations	bridge_only	2026-06-29
NCBIGene:341640	gene_biomarker	MONDO:0009046	NCBIGene:341640	HPO_annotations	bridge_only	2026-06-29
NCBIGene:80144	gene_biomarker	MONDO:0009046	NCBIGene:80144	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23426	gene_biomarker	MONDO:0009046	NCBIGene:23426	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1832	gene_biomarker	MONDO:0012323	NCBIGene:1832	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3728	gene_biomarker	MONDO:0012323	NCBIGene:3728	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10491	gene_biomarker	MONDO:0016085	NCBIGene:10491	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9871	gene_biomarker	MONDO:0016085	NCBIGene:9871	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5034	gene_biomarker	MONDO:0016085	NCBIGene:5034	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2147	gene_biomarker	MONDO:0017993	NCBIGene:2147	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8858	gene_biomarker	MONDO:0017993	NCBIGene:8858	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2153	gene_biomarker	MONDO:0017993	NCBIGene:2153	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5339	gene_biomarker	MONDO:0012807	NCBIGene:5339	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3691	gene_biomarker	MONDO:0012807	NCBIGene:3691	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3852	gene_biomarker	MONDO:0012258	NCBIGene:3852	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23556	gene_biomarker	MONDO:0009253	NCBIGene:23556	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3043	gene_biomarker	MONDO:0979286	NCBIGene:3043	HPO_annotations	bridge_only	2026-06-29
NCBIGene:59341	gene_biomarker	MONDO:0011633	NCBIGene:59341	HPO_annotations	bridge_only	2026-06-29
NCBIGene:56983	gene_biomarker	MONDO:0014977	NCBIGene:56983	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2617	gene_biomarker	MONDO:0011091	NCBIGene:2617	HPO_annotations	bridge_only	2026-06-29
NCBIGene:726	gene_biomarker	MONDO:0100450	NCBIGene:726	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3795	gene_biomarker	MONDO:0009252	NCBIGene:3795	HPO_annotations	bridge_only	2026-06-29
NCBIGene:95	gene_biomarker	MONDO:0012368	NCBIGene:95	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4747	gene_biomarker	MONDO:0011894	NCBIGene:4747	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5961	gene_biomarker	MONDO:0007639	NCBIGene:5961	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6017	gene_biomarker	MONDO:0007639	NCBIGene:6017	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5959	gene_biomarker	MONDO:0007639	NCBIGene:5959	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10274	gene_biomarker	MONDO:0030912	NCBIGene:10274	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7879	gene_biomarker	MONDO:0010949	NCBIGene:7879	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6556	gene_biomarker	MONDO:0018076	NCBIGene:6556	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51601	gene_biomarker	MONDO:0014576	NCBIGene:51601	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10559	gene_biomarker	MONDO:0011342	NCBIGene:10559	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23013	gene_biomarker	MONDO:0859143	NCBIGene:23013	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51218	gene_biomarker	MONDO:0014803	NCBIGene:51218	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10352	gene_biomarker	MONDO:0013150	NCBIGene:10352	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6531	gene_biomarker	MONDO:0013150	NCBIGene:6531	HPO_annotations	bridge_only	2026-06-29
NCBIGene:27247	gene_biomarker	MONDO:0011582	NCBIGene:27247	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1294	gene_biomarker	MONDO:0015553	NCBIGene:1294	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6335	gene_biomarker	MONDO:0017629	NCBIGene:6335	HPO_annotations	bridge_only	2026-06-29
NCBIGene:11280	gene_biomarker	MONDO:0017629	NCBIGene:11280	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6336	gene_biomarker	MONDO:0017629	NCBIGene:6336	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1294	gene_biomarker	MONDO:0015552	NCBIGene:1294	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3716	gene_biomarker	MONDO:0035548	NCBIGene:3716	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1763	gene_biomarker	MONDO:0014062	NCBIGene:1763	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10847	gene_biomarker	MONDO:0007621	NCBIGene:10847	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4361	gene_biomarker	MONDO:0013118	NCBIGene:4361	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10111	gene_biomarker	MONDO:0013118	NCBIGene:10111	HPO_annotations	bridge_only	2026-06-29
NCBIGene:55331	gene_biomarker	MONDO:0044718	NCBIGene:55331	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10472	gene_biomarker	MONDO:0018205	NCBIGene:10472	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4626	gene_biomarker	MONDO:0008016	NCBIGene:4626	HPO_annotations	bridge_only	2026-06-29
NCBIGene:729920	gene_biomarker	MONDO:0014474	NCBIGene:729920	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6868	gene_biomarker	MONDO:0017411	NCBIGene:6868	HPO_annotations	bridge_only	2026-06-29
NCBIGene:388962	gene_biomarker	MONDO:0013675	NCBIGene:388962	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9064	gene_biomarker	MONDO:0007648	NCBIGene:9064	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1495	gene_biomarker	MONDO:0007648	NCBIGene:1495	HPO_annotations	bridge_only	2026-06-29
NCBIGene:999	gene_biomarker	MONDO:0007648	NCBIGene:999	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8989	gene_biomarker	MONDO:0035586	NCBIGene:8989	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4916	gene_biomarker	MONDO:0005164	NCBIGene:4916	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2120	gene_biomarker	MONDO:0005164	NCBIGene:2120	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3187	gene_biomarker	MONDO:0859301	NCBIGene:3187	HPO_annotations	bridge_only	2026-06-29
NCBIGene:114548	gene_biomarker	MONDO:0018768	NCBIGene:114548	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4233	gene_biomarker	MONDO:0003789	NCBIGene:4233	HPO_annotations	bridge_only	2026-06-29
NCBIGene:284252	gene_biomarker	MONDO:0008404	NCBIGene:284252	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23405	gene_biomarker	MONDO:0020541	NCBIGene:23405	HPO_annotations	bridge_only	2026-06-29
NCBIGene:668	gene_biomarker	MONDO:0020541	NCBIGene:668	HPO_annotations	bridge_only	2026-06-29
NCBIGene:93986	gene_biomarker	MONDO:0011184	NCBIGene:93986	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23405	gene_biomarker	MONDO:0020542	NCBIGene:23405	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2065	gene_biomarker	MONDO:0011868	NCBIGene:2065	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6440	gene_biomarker	MONDO:0800504	NCBIGene:6440	HPO_annotations	bridge_only	2026-06-29
NCBIGene:729238	gene_biomarker	MONDO:0800504	NCBIGene:729238	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79991	gene_biomarker	MONDO:0800504	NCBIGene:79991	HPO_annotations	bridge_only	2026-06-29
NCBIGene:653509	gene_biomarker	MONDO:0800504	NCBIGene:653509	HPO_annotations	bridge_only	2026-06-29
NCBIGene:21	gene_biomarker	MONDO:0800504	NCBIGene:21	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1832	gene_biomarker	MONDO:0800504	NCBIGene:1832	HPO_annotations	bridge_only	2026-06-29
NCBIGene:727897	gene_biomarker	MONDO:0800504	NCBIGene:727897	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10144	gene_biomarker	MONDO:0800504	NCBIGene:10144	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23250	gene_biomarker	MONDO:0800504	NCBIGene:23250	HPO_annotations	bridge_only	2026-06-29
NCBIGene:91039	gene_biomarker	MONDO:0800504	NCBIGene:91039	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51750	gene_biomarker	MONDO:0800504	NCBIGene:51750	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7012	gene_biomarker	MONDO:0800504	NCBIGene:7012	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5073	gene_biomarker	MONDO:0800504	NCBIGene:5073	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7015	gene_biomarker	MONDO:0800504	NCBIGene:7015	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2658	gene_biomarker	MONDO:0017148	NCBIGene:2658	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4093	gene_biomarker	MONDO:0017148	NCBIGene:4093	HPO_annotations	bridge_only	2026-06-29
NCBIGene:79572	gene_biomarker	MONDO:0017148	NCBIGene:79572	HPO_annotations	bridge_only	2026-06-29
NCBIGene:94	gene_biomarker	MONDO:0017148	NCBIGene:94	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9496	gene_biomarker	MONDO:0017148	NCBIGene:9496	HPO_annotations	bridge_only	2026-06-29
NCBIGene:440275	gene_biomarker	MONDO:0017148	NCBIGene:440275	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3777	gene_biomarker	MONDO:0017148	NCBIGene:3777	HPO_annotations	bridge_only	2026-06-29
NCBIGene:659	gene_biomarker	MONDO:0017148	NCBIGene:659	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2022	gene_biomarker	MONDO:0017148	NCBIGene:2022	HPO_annotations	bridge_only	2026-06-29
NCBIGene:857	gene_biomarker	MONDO:0017148	NCBIGene:857	HPO_annotations	bridge_only	2026-06-29
NCBIGene:64321	gene_biomarker	MONDO:0017148	NCBIGene:64321	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10908	gene_biomarker	MONDO:0010152	NCBIGene:10908	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8398	gene_biomarker	MONDO:0024457	NCBIGene:8398	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23405	gene_biomarker	MONDO:0020540	NCBIGene:23405	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7080	gene_biomarker	MONDO:0012593	NCBIGene:7080	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2260	gene_biomarker	MONDO:0018065	NCBIGene:2260	HPO_annotations	bridge_only	2026-06-29
NCBIGene:158326	gene_biomarker	MONDO:0018065	NCBIGene:158326	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1581	gene_biomarker	MONDO:0016203	NCBIGene:1581	HPO_annotations	bridge_only	2026-06-29
NCBIGene:57190	gene_biomarker	MONDO:0009711	NCBIGene:57190	HPO_annotations	bridge_only	2026-06-29
NCBIGene:58	gene_biomarker	MONDO:0009711	NCBIGene:58	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4633	gene_biomarker	MONDO:0009711	NCBIGene:4633	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3679	gene_biomarker	MONDO:0009711	NCBIGene:3679	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7169	gene_biomarker	MONDO:0009711	NCBIGene:7169	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9200	gene_biomarker	MONDO:0009711	NCBIGene:9200	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7170	gene_biomarker	MONDO:0009711	NCBIGene:7170	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51776	gene_biomarker	MONDO:0009711	NCBIGene:51776	HPO_annotations	bridge_only	2026-06-29
NCBIGene:153642	gene_biomarker	MONDO:0030524	NCBIGene:153642	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8772	gene_biomarker	MONDO:0013408	NCBIGene:8772	HPO_annotations	bridge_only	2026-06-29
NCBIGene:122961	gene_biomarker	MONDO:0014611	NCBIGene:122961	HPO_annotations	bridge_only	2026-06-29
NCBIGene:26053	gene_biomarker	MONDO:0014361	NCBIGene:26053	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23324	gene_biomarker	MONDO:0976261	NCBIGene:23324	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1282	gene_biomarker	MONDO:0008289	NCBIGene:1282	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1284	gene_biomarker	MONDO:0008289	NCBIGene:1284	HPO_annotations	bridge_only	2026-06-29
NCBIGene:118429	gene_biomarker	MONDO:0016071	NCBIGene:118429	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51124	gene_biomarker	MONDO:0031481	NCBIGene:51124	HPO_annotations	bridge_only	2026-06-29
NCBIGene:81555	gene_biomarker	MONDO:0031481	NCBIGene:81555	HPO_annotations	bridge_only	2026-06-29
NCBIGene:23461	gene_biomarker	MONDO:0007610	NCBIGene:23461	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5978	gene_biomarker	MONDO:0016070	NCBIGene:5978	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6654	gene_biomarker	MONDO:0016070	NCBIGene:6654	HPO_annotations	bridge_only	2026-06-29
NCBIGene:659	gene_biomarker	MONDO:0017149	NCBIGene:659	HPO_annotations	bridge_only	2026-06-29
NCBIGene:669	gene_biomarker	MONDO:0016598	NCBIGene:669	HPO_annotations	bridge_only	2026-06-29
NCBIGene:7036	gene_biomarker	MONDO:0011417	NCBIGene:7036	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1301	gene_biomarker	MONDO:0016068	NCBIGene:1301	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1302	gene_biomarker	MONDO:0016068	NCBIGene:1302	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1747	gene_biomarker	MONDO:0008592	NCBIGene:1747	HPO_annotations	bridge_only	2026-06-29
NCBIGene:28976	gene_biomarker	MONDO:0012624	NCBIGene:28976	HPO_annotations	bridge_only	2026-06-29
NCBIGene:55154	gene_biomarker	MONDO:0044714	NCBIGene:55154	HPO_annotations	bridge_only	2026-06-29
NCBIGene:112755	gene_biomarker	MONDO:0018214	NCBIGene:112755	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2563	gene_biomarker	MONDO:0018214	NCBIGene:2563	HPO_annotations	bridge_only	2026-06-29
NCBIGene:140679	gene_biomarker	MONDO:0018214	NCBIGene:140679	HPO_annotations	bridge_only	2026-06-29
NCBIGene:84059	gene_biomarker	MONDO:0018214	NCBIGene:84059	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2566	gene_biomarker	MONDO:0018214	NCBIGene:2566	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6335	gene_biomarker	MONDO:0018214	NCBIGene:6335	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6326	gene_biomarker	MONDO:0018214	NCBIGene:6326	HPO_annotations	bridge_only	2026-06-29
NCBIGene:112476	gene_biomarker	MONDO:0018214	NCBIGene:112476	HPO_annotations	bridge_only	2026-06-29
NCBIGene:57094	gene_biomarker	MONDO:0018214	NCBIGene:57094	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6323	gene_biomarker	MONDO:0018214	NCBIGene:6323	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6324	gene_biomarker	MONDO:0018214	NCBIGene:6324	HPO_annotations	bridge_only	2026-06-29
NCBIGene:348980	gene_biomarker	MONDO:0018214	NCBIGene:348980	HPO_annotations	bridge_only	2026-06-29
NCBIGene:2258	gene_biomarker	MONDO:0018214	NCBIGene:2258	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10558	gene_biomarker	MONDO:0018213	NCBIGene:10558	HPO_annotations	bridge_only	2026-06-29
NCBIGene:25923	gene_biomarker	MONDO:0018213	NCBIGene:25923	HPO_annotations	bridge_only	2026-06-29
NCBIGene:9517	gene_biomarker	MONDO:0018213	NCBIGene:9517	HPO_annotations	bridge_only	2026-06-29
NCBIGene:51062	gene_biomarker	MONDO:0018213	NCBIGene:51062	HPO_annotations	bridge_only	2026-06-29
NCBIGene:595	gene_biomarker	MONDO:0018876	NCBIGene:595	HPO_annotations	bridge_only	2026-06-29
NCBIGene:472	gene_biomarker	MONDO:0018876	NCBIGene:472	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3492	gene_biomarker	MONDO:0018876	NCBIGene:3492	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6652	gene_biomarker	MONDO:0030055	NCBIGene:6652	HPO_annotations	bridge_only	2026-06-29
NCBIGene:330	gene_biomarker	MONDO:0007650	NCBIGene:330	HPO_annotations	bridge_only	2026-06-29
NCBIGene:10892	gene_biomarker	MONDO:0007650	NCBIGene:10892	HPO_annotations	bridge_only	2026-06-29
NCBIGene:27086	gene_biomarker	MONDO:0007650	NCBIGene:27086	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3492	gene_biomarker	MONDO:0007650	NCBIGene:3492	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8915	gene_biomarker	MONDO:0007650	NCBIGene:8915	HPO_annotations	bridge_only	2026-06-29
NCBIGene:4848	gene_biomarker	MONDO:0032832	NCBIGene:4848	HPO_annotations	bridge_only	2026-06-29
NCBIGene:8905	gene_biomarker	MONDO:0019428	NCBIGene:8905	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6340	gene_biomarker	MONDO:0018956	NCBIGene:6340	HPO_annotations	bridge_only	2026-06-29
NCBIGene:1080	gene_biomarker	MONDO:0018956	NCBIGene:1080	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6337	gene_biomarker	MONDO:0018956	NCBIGene:6337	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6338	gene_biomarker	MONDO:0018956	NCBIGene:6338	HPO_annotations	bridge_only	2026-06-29
NCBIGene:55526	gene_biomarker	MONDO:0014012	NCBIGene:55526	HPO_annotations	bridge_only	2026-06-29
NCBIGene:285440	gene_biomarker	MONDO:0008865	NCBIGene:285440	HPO_annotations	bridge_only	2026-06-29
NCBIGene:5290	gene_biomarker	MONDO:0011240	NCBIGene:5290	HPO_annotations	bridge_only	2026-06-29
NCBIGene:3106	gene_biomarker	MONDO:0017151	NCBIGene:3106	HPO_annotations	bridge_only	2026-06-29
NCBIGene:6049	gene_biomarker	MONDO:0005580	NCBIGene:6049	HPO_annotations	bridge_only	2026-06-29
